X,Y,FID,OBJECTID,LOCN,CATEGORY,CAT_DESC,MPD_NAME,ADDRESS,CITY,ZIP,MPD_TYPE,MAP_TYPE,SITE_POLY,MAP_POLY,LABEL,MAP_DESC,MPD_DESC,PLANREF1,INDEXCHTR,PHASE,CAL,ORIGNAME,CONFIG,CONGRESS,ASSEMBLY,BOE,LACOUNCIL,SENATE,SUPERVISOR,FULLNAME,CDSCODE,CHARTER,P_ESC,ESC,SCHOOL_ID,CCC,DLP,LD,P_LD,PREFCCC,PREFLOCN,ACTIVE,SCH_FLAG,SITE_ID,COS,COS_CCC,COSID,COS_ID,LOGRD,HIGRD,PIC_NAME,PHY_COS,LATITUDE,LONGITUDE,BSYS_TYP,BSYS_CLAS,YEAROPENED,PSC,PROP39,BOE_OLD,TYPEWEB,REGION,PHY_REGION,LAUSD_SCH,WEBLABEL,PRIORITY
-13181998.3246214,4027824.08078171,979,286,2479, , ,BRADDOCK DRIVE ES,4711 INGLEWOOD BLVD,CULVER CITY,90230,E,ES,Y,ES_Y,Braddock Dr,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Braddock Dr,K-5,36,55,4,11,28,2,Braddock Drive Elementary School,19647336016059,N,WEST,W,2479,1247901,N,W,W,1247901,2479,Yes,Y,13536,Venice CoS,1353901,3539,3539,0,5,Braddock Dr El,Venice CoS,33.99271173,-118.41589349,E,Elementary School,1947, , ,4,ES,W,W,Yes,Braddock Dr El, 
-13160949.6866599,4046046.96947536,980,287,3397, , ,DELEVAN DRIVE ES,4168 W AVE 42,LOS ANGELES,90065,E,ES,Y,ES_Y,Delevan Dr,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Delevan Dr,K-6,34,52,5,14,26,1,Delevan Drive Elementary School,19647336016745,N,EAST,E,3397,1339701,N,C,C,1339701,3397,Yes,Y,13455,Eagle Rock/Highland Park CoS,1349001,3490,3490,0,6,Delevan Drive El,Eagle Rock/Highland Park CoS,34.12832748,-118.22681038,E,Elementary School,1926, , ,5,ES,E,E,Yes,Delevan Drive El, 
-13158684.240813,4044803.85845627,981,288,2603, , ,BUCHANAN ST ES,5024 BUCHANAN ST,LOS ANGELES,90042,E,ES,Y,ES_Y,Buchanan St,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Buchanan,K-5,34,52,2,1,26,1,Buchanan Street Elementary School,19647336016166,N,EAST,E,2603,1260301,N,C,C,1260301,2603,Yes,Y,13350,Eagle Rock/Highland Park CoS,1349001,3490,3490,0,5,Buchanan St El,Eagle Rock/Highland Park CoS,34.11908308,-118.20645954,E,Elementary School,1913, , ,5,ES,E,E,Yes,Buchanan St El, 
-13157817.2182053,4044370.81158372,982,289,8643, , ,FRANKLIN HS,820 N AVE 54,LOS ANGELES,90042,EJ,SS,Y,SS_Y,Franklin High,"Span School (Span School, Special Ed School)",Span School,0,Y, ,1 TRK,Franklin High,6-12,34,52,2,1,26,1,Benjamin Franklin High School,19647331933043,N,EAST,XP,8643,1864301,N,C,C,1864301,8643,Yes,Y,13405,Eagle Rock/Highland Park CoS,1349001,3490,3490,6,12,Franklin HS,Eagle Rock/Highland Park CoS,34.11586248,-118.19867094,EJ,Span Schools (Not Magnets),1916, , ,5,HS,E,E,Yes,Franklin HS, 
-13159913.9803545,4045103.52835527,983,290,7178, , ,TOLAND WAY ES,4545 TOLAND WAY,LOS ANGELES,90041,E,ES,Y,ES_Y,Toland Way,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Toland Way,K-6,34,52,5,1,26,1,Toland Way Elementary School,19647336019509,N,EAST,E,7178,1717801,N,C,C,1717801,7178,Yes,Y,13566,Eagle Rock/Highland Park CoS,1349001,3490,3490,0,6,Toland Way El,Eagle Rock/Highland Park CoS,34.12131167,-118.21750647,E,Elementary School,1925, , ,5,ES,E,E,Yes,Toland Way El, 
-13159783.5634164,4042867.51960353,984,291,5411, , ,MT WASHINGTON ES,3981 SAN RAFAEL AVE,LOS ANGELES,90065,E,ES,Y,ES_Y,Mount Washington,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,Phase I,1 TRK,Mount Washington,K-6,34,52,5,1,26,1,Mount Washington Elementary School,19647336018246,N,EAST,E,5411,1541101,N,C,C,1541101,5411,Yes,Y,13324,Eagle Rock/Highland Park CoS,1349001,3490,3490,0,6,Mt Washington El,Eagle Rock/Highland Park CoS,34.10468147,-118.21633492,E,Elementary School,1912, , ,5,ES,E,E,Yes,Mt Washington El, 
-13176386.2052382,4031841.95710331,985,333,2274, , ,BALDWIN HILLS ES,5421 RODEO RD,LOS ANGELES,90016,E,ES,Y,ES_Y,Baldwin Hills,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,4,1 TRK,Baldwin Hills,K-5,37,55,1,10,28,2,Baldwin Hills Elementary School,19647336015929,N,WEST,W,2274,1227401,N,W,W,1227401,2274,Yes,Y,13595,Hamilton CoS,1353301,3533,3533,0,5,Baldwin Hills El,Hamilton CoS,34.02263163,-118.36547897,E,Elementary School,1943, , ,1,ES,W,W,Yes,Baldwin Hills El, 
-13153385.3629167,4041679.61509264,986,246,6767, , ,SIERRA VISTA ES,4342 ALPHA ST,LOS ANGELES,90032,E,ES,Y,ES_Y,Sierra Vista,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Sierra Vista,K-6,34,52,2,14,26,1,Sierra Vista Elementary School,19647336019228,N,EAST,E,6767,1676701,N,E,E,1676701,6767,Yes,Y,13380,Lincoln Heights/El Sereno CoS,1350101,3501,3501,0,6,Sierra Vista El,Lincoln Heights/El Sereno CoS,34.09584516,-118.15885892,E,Elementary School,1913, , ,5,ES,E,E,Yes,Sierra Vista El, 
-13158761.2083243,4043577.5094832,987,292,2027, , ,ALDAMA ES,632 N AVE 50,LOS ANGELES,90042,E,ES,Y,ES_Y,Aldama,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Aldama,K-5,34,52,2,1,26,1,Aldama Elementary School,19647336015713,N,EAST,E,2027,1202701,N,C,C,1202701,2027,Yes,Y,13401,Eagle Rock/Highland Park CoS,1349001,3490,3490,0,5,Aldama El,Eagle Rock/Highland Park CoS,34.10996234,-118.20715095,E,Elementary School,1924, , ,5,ES,E,E,Yes,Aldama El, 
-13156007.56788,4044786.22067926,988,293,8066, , ,BURBANK MS A/T/C MAG,6460 N FIGUEROA ST,LOS ANGELES,90042,JS,M,Y,M_Y,Burbank MS A/T/C Mag,Magnet School,Middle School Magnet - Self Contained,0,Y, ,1 TRK,Burbank Middle,6-8,34,52,2,14,26,1,Luther Burbank Middle School Arts/Technology/Community Magnet,19647336057897,N,EAST,E,8066,1806601,N,C,C,1806601,8066,Yes,Y,13551,Eagle Rock/Highland Park CoS,1349001,3490,3490,6,8,Burbank MS A/T/C Mag,Eagle Rock/Highland Park CoS,34.11895191,-118.18241458,JS,Magnet-Self Contained (Middle),1927, , ,5,M,E,E,Yes,Burbank MS A/T/C Mag, 
-13157056.6036203,4039914.45913516,989,294,4630, , ,HUNTINGTON DR ES,4435 N HUNTINGTON DR,LOS ANGELES,90032,E,ES,Y,ES_Y,Huntington Dr,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Huntington Dr,K-6,34,52,2,14,26,1,Huntington Drive Elementary School,19647336017669,N,EAST,E,4630,1463001,N,E,E,1463001,4630,Yes,Y,13312,Lincoln Heights/El Sereno CoS,1350101,3501,3501,0,6,Huntington Dr El,Lincoln Heights/El Sereno CoS,34.08271322,-118.19183823,E,Elementary School,1909, , ,2,ES,E,E,Yes,Huntington Dr El, 
-13158327.7873546,4036567.4513255,990,295,8754, , ,BRAVO MEDICAL MAG,1200 N CORNWELL ST,LOS ANGELES,90033,SS,M,Y,M_Y,Bravo Med Mag High,Magnet School,High School Magnet - Self Contained,0,Y, ,1 TRK,Bravo Med Mag High,9-12,34,54,2,14,26,1,Francisco Bravo Medical Magnet High School,19647331995448,N,EAST,E,8754,1875401,N,E,E,1875401,8754,Yes,Y,13336,Lincoln Heights/El Sereno CoS,1350101,3501,3501,9,12,Bravo SH Medical Mag,Lincoln Heights/El Sereno CoS,34.05780745,-118.20325747,SS,Magnet-Self Contained (Senior),1981, , ,2,M,E,E,Yes,Bravo SH Medical Mag, 
-13159310.1043483,4033639.66864249,991,296,8179, , ,HOLLENBECK MS,2510 E 6TH ST,LOS ANGELES,90023,J,MS,Y,MS_Y,Hollenbeck Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Y, ,1 TRK,Hollenbeck Middle,6-8,34,54,2,14,26,1,Hollenbeck Middle School,19647336058051,N,EAST,XP,8179,1817901,N,E,E,1817901,8179,Yes,Y,13408,Boyle Heights CoS,1349701,3497,3497,6,8,Hollenbeck MS,Boyle Heights CoS,34.03601522,-118.21208177,J,Middle School,1914, , ,2,MS,E,E,Yes,Hollenbeck MS, 
-13181067.5675097,4032304.5138982,992,297,5986, , ,PALMS ES,3520 MOTOR AVE,LOS ANGELES,90034,E,ES,Y,ES_Y,Palms,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,4,1 TRK,Palms,K-5,37,55,1,5,28,3,Palms Elementary School,19647336018659,N,WEST,W,5986,1598601,N,W,W,1598601,5986,Yes,Y,13418,Hamilton CoS,1353301,3533,3533,0,5,Palms El,Hamilton CoS,34.02607548,-118.40753236,E,Elementary School,1915, , ,1,ES,W,W,Yes,Palms El, 
-13156353.9962396,4031181.87975467,993,342,3521, , ,EASTMAN AVE ES,4112 E OLYMPIC BLVD,LOS ANGELES,90023,E,ES,Y,ES_Y,Eastman Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y,3,1 TRK,Eastman Ave,K-5,34,52,2,CO,26,1,Eastman Avenue Elementary School,19647336016844,N,EAST,E,3521,1352101,N,E,E,1352101,3521,Yes,Y,13520,East Los Angeles CoS,1349801,3498,3498,0,5,Eastman Ave El,East Los Angeles CoS,34.01771695,-118.18552661,E,Elementary School,1923, , ,2,ES,E,E,Yes,Eastman Ave El, 
-13154781.3873062,4031525.55325394,994,343,3918, , ,FORD BLVD ES,1112 S FORD BLVD,LOS ANGELES,90022,E,ES,Y,ES_Y,Ford Blvd,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Ford Blvd,K-5,34,52,2,CO,26,1,Ford Boulevard Elementary School,19647336017131,N,EAST,E,3918,1391801,N,E,E,1391801,3918,Yes,Y,13503,East Los Angeles CoS,1349801,3498,3498,0,5,Ford Blvd El,East Los Angeles CoS,34.02027584,-118.17139962,E,Elementary School,1923, , ,5,ES,E,E,Yes,Ford Blvd El, 
-13157737.0866525,4026937.00340846,995,344,8268, , ,NIMITZ MS,6021 CARMELITA AVE,HUNTINGTON PARK,90255,J,MS,Y,MS_Y,Nimitz Middle,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Middle School,0,Y, ,1 TRK,Nimitz Middle,6-8,42,62,5,HUP,33,4,Chester W. Nimitz Middle School,19647336057939,N,SOUTH,XP,8268,1826801,N,E,E,1826801,8268,Yes,Y,13637,Huntington Park/Vernon CoS,1349901,3499,3499,6,8,Nimitz MS,Bell/Cudahy/Maywood CoS,33.9861045,-118.19795112,J,Middle School,1932, , ,5,MS,E,E,Yes,Nimitz MS, 
-13156948.3826682,4027346.52360423,996,345,3849, , ,FISHBURN AVE ES,5701 FISHBURN AVE,MAYWOOD,90270,E,ES,Y,ES_Y,Fishburn Ave,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Fishburn Ave,K-5,42,62,5,MAY,33,4,Fishburn Avenue Elementary School,19647336089700,N,SOUTH,S,3849,1384901,N,E,E,1384901,3849,Yes,Y,13532,Bell/Cudahy/Maywood CoS,1350201,3502,3502,0,5,Fishburn Ave El,Bell/Cudahy/Maywood CoS,33.98915479,-118.19086607,E,Elementary School,1926, , ,5,ES,E,E,Yes,Fishburn Ave El, 
-13159343.4787977,4040218.60836618,997,660,4534, , ,HILLSIDE ES,120 E AVE 35,LOS ANGELES,90031,E,ES,Y,ES_Y,Hillside,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,0,Y, ,1 TRK,Hillside,K-5,34,52,2,1,26,1,Hillside Elementary School,19647336017594,N,EAST,E,4534,1453401,N,E,E,1453401,4534,Yes,Y,13293,Lincoln Heights/El Sereno CoS,1350101,3501,3501,0,5,Hillside El,Lincoln Heights/El Sereno CoS,34.0849761,-118.21238158,E,Elementary School,1890, , ,2,ES,E,E,Yes,Hillside El,01
-13168339.1633616,4032321.36849926,998,793,5113, , ,MACK ES,3020 S CATALINA ST,LOS ANGELES,90007,E,ES,Y,ES_Y,Mack,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,92105,Y, ,1 TRK,Manual Arts New ES #3,K-5,37,57,1,8,28,2,John W. Mack Elementary School,19647330109355,N,WEST,W,5113,1511301,N,C,C,1511301,5113,Yes,Y,13851,Manual Arts/Vermont Square CoS,1349401,3492,3492,0,5,Mack El,Manual Arts/Vermont Square CoS,34.02620095,-118.29319118,E,Elementary School,2005, , ,1,ES,S,S,Yes,Mack El,01
-13187093.8089269,4059792.73228907,999,797,3576, , ,PARKS LRN CTR,8855 NOBLE AVE,NORTH HILLS,91343,E,ES,Y,ES_Y,Parks Lrng Ctr,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,92105,Y,Phase I,1 TRK,Monroe New ES #2,K-5,29,43,6,6,20,3,Rosa Parks Learning Center,19647330109371,N,NORTH,N,3576,1357601,N,NW,NW,1357601,3576,Yes,Y,13852,Monroe CoS,1351501,3515,3515,0,5,Parks LC,Monroe CoS,34.23048054,-118.46166698,E,Elementary School,2005, , ,6,ES,N,N,Yes,Parks LC,01
-13154453.1303837,4040747.22651654,1000,808,7640, , ,CHAVEZ ES,5243 OAKLAND ST,LOS ANGELES,90032,E,ES,Y,ES_Y,Chavez,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Elementary School,92105,Y,Phase I,1 TRK,Wilson New ES #1,K-6,34,52,2,14,26,1,Cesar Chavez Elementary School,19647330109439,N,EAST,E,7640,1764001,N,E,E,1764001,7640,Yes,Y,13947,Lincoln Heights/El Sereno CoS,1350101,3501,3501,0,6,Chavez El,Lincoln Heights/El Sereno CoS,34.08890887,-118.16845084,E,Elementary School,2005, , ,2,ES,E,E,Yes,Chavez El,01
-13185908.5776955,4057976.16925046,1001,0,8610, , ,PANORAMA HS,8015 VAN NUYS BLVD,PANORAMA CITY,91402,S,HS,Y,HS_Y,Panorama High,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",High School,9/5/06,Y,Phase 1,1 TRK,East Valley Area New HS #3,9-12,29,43,6,6,20,3,Panorama High School,19647330112052,N,NORTH,XP,8610,1861001,N,NE,NE,1861001,8610,Yes,Y,13880,Panorama City CoS,1350501,3505,3505,9,12,Panorama SH,Panorama City CoS,34.21698766,-118.45101987,S,Senior High School,2006, , ,6,HS,N,N,Yes,Panorama SH,01
-13168217.1771924,4028954.30058894,1002,0,5112, , ,JONES PC,1017 W 47TH ST,LOS ANGELES,90037,EP,ES,Y,ES_Y,Jones PC,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Primary Center,0,Y,Phase 1,1 TRK,Manual Arts New PC #2,K-2,37,57,1,9,28,2,Dr. James Edward Jones Primary Center,19647330117028,N,WEST,W,5112,1511201,N,C,C,1511201,5112,Yes,Y,13914,Manual Arts/Vermont Square CoS,1349401,3492,3492,0,2,Jones PC,Manual Arts/Vermont Square CoS,34.00112919,-118.29209536,EP,Primary Center,2008, , ,1,ES,S,S,Yes,Jones PC,01
-13170224.1717241,4028961.64975182,1003,0,5248, , ,OBAMA GLOBAL STEAM MAG,1700 W 46TH ST,LOS ANGELES,90062,JC,M,N,M_N,Obama Global Prep Acad STEAM Mag,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Magnet Center - Middle School,0,N, ,1 TRK,Obama Global Prep Acad,6-8,37,55,1,8,28,2,"Barrack Obama Science, Technology, Engineering, Arts and Math Magnet",19647330122416,N,WEST,XP,5248,1686802,N,C,C,1686801,6868,Yes,N,0,Manual Arts/Vermont Square CoS,1349401,3492,3492,6,8,Obama GPA STEAM Mag,Manual Arts/Vermont Square CoS,34.00118392,-118.31012449,JC,Magnet Center - Middle School,0, , ,1,M,S,S, ,Obama GPA STEAM Mag,02
-13169373.4971966,4020328.81144053,1004,536,8927, , ,WASHINGTON STEAM MAG,10860 S DENKER AVE,LOS ANGELES,90047,SC,M,N,M_N,Washington STEAM Mag,"High School (High School, Academy School, Continuation High School, Newcomer School, Community Day School, Special Ed School, Magnet Center on Regular Campus)",Magnet Center - High School,0,N, ,1 TRK,Washington Prep High,9-12,43,61,1,CO,35,2,"George Washington Science, Technology, Engineering, Arts and Math Magnet High",19647331939305,N,WEST,XP,8927,1892803,N,W,W,1892801,8928,Yes,N,0,H.E.E.T. (W) CoS,1353001,3530,3530,9,12,Washington STEAM Mag,H.E.E.T. (W) CoS,33.93686855,-118.30248276,SC,Magnet Center - Senior High,0, , ,1,M,S,S, ,Washington STEAM Mag,02
-13164588.7677261,4029754.01498131,1005,340,4824, , ,HARMONY ES DLC SP,898 E 42ND PL,LOS ANGELES,90011,DS,ED,Y,ED_Y,Harmony DLC Sp,Spanish Dual Language Program,Dual Language Program,92105,N, ,1 TRK,Jefferson New ES #2,K-5,37,57,5,9,28,2,Harmony Elementary Dual Language Spanish, ,N,EAST,E,4824,1468102,Y,C,C,1468101,4681,Yes,N,0,Historic Central Avenue CoS,1388001,3488,3488,0,5,Harmony El DTS,Historic Central Avenue CoS,34.00708467,-118.25950081,ED,Dual Language (DLC) - Elem,0, , ,5,ED,E,E, ,Harmony El DTS,02
-13168992.4345736,4029192.52152221,1006,451,2819, , ,NORMANDIE AVE ES DLC,4505 S RAYMOND AVE,LOS ANGELES,90037,DS,ED,Y,ED_Y,Normandie Ave DLC,Spanish Dual Language Program,Dual Language Program,0,N,3,1 TRK,Normandie Ave El DLC,K-5,37,57,1,9,28,2,Normandie Avenue Elementary Dual Language Spanish, ,N,WEST,W,2819,1563002,Y,C,C,1563001,5630,Yes,N,0,Manual Arts/Vermont Square CoS,1349401,3492,3492,0,5,Normandie Ave El DTS,Manual Arts/Vermont Square CoS,34.00290327,-118.29905961,ED,Dual Language (DLC) - Elem,0, , ,1,ED,S,S, ,Normandie Ave El DTS,02
-13164840.3256114,4031350.13986894,1007,337,2833, , ,28TH ST ES DLC SP,2807 STANFORD AVE,LOS ANGELES,90011,TS,ED,Y,ED_Y,28th St DLC Sp,Spanish Transitional Bilingual Program,Dual Language Program,0,N, ,1 TRK,28th St El DLC Sp,K-5,37,57,5,9,28,2,28th Street Elementary Transitional Bilingual Spanish, ,N,EAST,E,2833,1728802,Y,C,C,1728801,7288,Yes,N,0,South Los Angeles CoS,1349101,3491,3491,0,5,28th St El DOS,South Los Angeles CoS,34.01896978,-118.26176059,ED,Dual Language (DLC) - Elem,0, , ,2,ED,E,E, ,28th St El DOS,02
-13163495.3163553,4025786.6879802,1008,338,2816, , ,MIRAMONTE ES DLC SP,1400 E 68TH ST,LOS ANGELES,90001,DS,ED,Y,ED_Y,Miramonte DLC Sp,Spanish Dual Language Program,Dual Language Program,0,N, ,1 TRK,Miramonte El DLC Sp,K-5,42,57,7,CO,33,2,Miramonte Elementary Dual Language Spanish, ,N,SOUTH,S,2816,1532902,Y,S,S,1532901,5329,Yes,N,0,Rivera CoS,1352501,3525,3525,0,5,Miramonte El DTS,Rivera CoS,33.97753584,-118.24967817,ED,Dual Language (DLC) - Elem,0, , ,7,ED,S,S, ,Miramonte El DTS,02
-13165566.2502259,4022236.3849389,1009,552,2818, , ,93RD ST ES DLC SP,330 E 93RD ST,LOS ANGELES,90003,TS,ED,Y,ED_Y,93rd St DLC Sp,Spanish Transitional Bilingual Program,Dual Language Program,0,N, ,1 TRK,93rd St El DLC Sp,K-6,43,57,7,9,35,2,93rd Street Elementary Transitional Bilingual Spanish, ,N,SOUTH,S,2818,1558202,Y,S,S,1558201,5582,Yes,N,0,Fremont CoS,1352001,3520,3520,0,6,93rd St El DTS,Fremont CoS,33.95108432,-118.26828168,ED,Dual Language (DLC) - Elem,0, , ,7,ED,S,S, ,93rd St El DTS,02
-13173561.7864057,4034596.92473376,1010,180,2289, , ,ALTA LOMA ES DLC SP,1745 VINEYARD AVE,LOS ANGELES,90019,DS,ED,Y,ED_Y,Alta Loma DLC Sp,Spanish Dual Language Program,Dual Language Program,0,N, ,1 TRK,Wilton Pl El DLC Sp,K-5,37,55,1,10,28,2,Wilton Place Elementary Dual Language Spanish, ,N,WEST,W,2289,1208202,Y,W,W,1208201,2082,Yes,N,0,LA Mid-City CoS,1353501,3535,3535,0,5,Alta Loma El DTS,LA Mid-City CoS,34.04314095,-118.34010679,ED,Dual Language (DLC) - Elem,0, , ,1,ED,W,W, ,Alta Loma El DTS,02
-13170875.4432824,4019286.73591248,1011,538,2331, , ,CIMARRON STEAM MAG,11559 CIMARRON AVE,HAWTHORNE,90250,EC,M,N,M_N,Cimarron Ave STEAM Mag,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Magnet Center - Elementary,0,N,4,1 TRK,Cimarron Ave,2-5,43,61,1,HAW,35,2,"Cimarron Avenue Science, Technology, Engineering, Arts and Math Magnet Elementary School",19647336016497,N,WEST,W,2331,1308202,N,W,W,1308201,3082,Yes,N,0,South Mid-City CoS,1353701,3537,3537,2,5,Cimarron El STEAM Mag,H.E.E.T. (W) CoS,33.92910171,-118.31597497,EC,Magnet Center - Elementary,0, , ,1,M,S,S, ,Cimarron El STEAM Mag,02
-13174472.3045397,4030694.13409246,1012,334,4529, , ,HILLCREST DR MUSIC MAG,4041 HILLCREST DR,LOS ANGELES,90008,EC,M,N,M_N,Hillcrest Dr Music Mag,"Elementary School (Elementary School, Primary Center, Children Center (EEC), State Preschool, Academy School, Newcomer School, Special Ed School, Magnet Center on Regular Campus)",Magnet Center - Elementary,0,N,1,1 TRK,Hillcrest Dr,K-5,37,55,1,10,28,2,Hillcrest Drive Music Magnet Elementary School,19647336017586,N,WEST,XP,4529,1452802,N,W,W,1452801,4528,Yes,N,0,H.E.E.T. (C/D) CoS,1352901,3529,3529,0,5,Hillcrest El Mus Mag,LA Mid-City CoS,34.01408522,-118.34828611,EC,Magnet Center - Elementary,0, , ,1,M,S,S, ,Hillcrest El Mus Mag,02
-13159897.0975932,4026159.85163357,1013,526,8150, , ,GAGE STM MAG,2880 E GAGE AVE,HUNTINGTON PARK,90255,JC,M,N,M_N,Gage STM Mag,"Middle School (Middle School, Academy School, Special Ed School, Magnet Center on Regular Campus)",Magnet Center - Middle School,0,N, ,1 TRK,Gage Middle,6-8,42,62,5,HUP,33,4,"Henry T. Gage Science, Technology and Math Magnet Middle",19647336061469,N,SOUTH,S,8150,1815102,N,E,E,1815101,8151,Yes,N,0,Huntington Park/Vernon CoS,1349901,3499,3499,6,8,Gage MS STM Mag,Huntington Park/Vernon CoS,33.98031562,-118.21735483,JC,Magnet Center - Middle School,0, , ,5,M,E,E, ,Gage MS STM Mag,02
